ANSI,Year,corn,soyb,weat
47115,2008,106.0,30.0,77.0
47115,2009,101.0,36.0,52.0
47115,2010,122.5,29.6,38.5
47115,2011,122.9,36.7,
47115,2012,109.5,41.1,
47115,2013,120.0,37.6,58.9
47115,2014,194.2,,
47115,2015,175.0,49.2,
47115,2016,116.7,,
47115,2017,164.4,47.7,
47115,2018,185.0,43.6,
47115,2019,179.3,47.6,
47117,2000,107.0,24.0,61.0
47117,2001,122.0,39.0,50.0
47117,2002,91.0,27.0,40.0
47117,2003,125.0,39.0,
47117,2004,127.0,43.0,45.0
47117,2005,136.0,38.0,45.0
47117,2006,94.0,29.0,46.0
47117,2007,65.0,10.0,35.0
47117,2009,112.0,32.5,
47117,2010,111.8,37.9,48.3
47117,2011,112.9,25.6,78.8
47117,2012,21.0,35.9,
47117,2014,161.2,44.0,75.4
47117,2016,131.3,44.0,72.2
47117,2017,178.4,52.9,58.1
47117,2018,177.0,43.5,62.4
47117,2019,154.5,43.1,50.0
47119,2000,109.0,25.0,53.0
47119,2001,138.0,42.0,53.0
47119,2002,93.0,29.0,43.0
47119,2003,149.0,42.0,42.0
47119,2004,155.0,45.0,48.0
47119,2005,131.0,40.0,48.0
47119,2006,109.0,32.0,56.0
47119,2007,80.0,16.0,34.0
47119,2009,128.0,41.0,42.0
47119,2010,114.2,40.2,47.3
47119,2011,128.4,28.0,65.1
47119,2012,33.0,44.3,45.5
47119,2013,167.0,49.6,67.0
47119,2014,168.5,,55.3
47119,2015,165.1,45.0,65.6
47119,2016,129.0,46.4,70.8
47119,2017,188.9,53.5,68.5
47119,2018,168.0,43.1,63.0
47119,2019,184.0,43.7,59.3
47121,2000,117.0,,
47121,2001,107.0,36.0,
47121,2002,82.0,22.0,
47121,2003,123.0,32.0,
47121,2004,131.0,,
47121,2005,127.0,,
47121,2006,107.0,38.0,
47121,2007,100.0,,
47121,2008,120.0,22.5,
47121,2009,128.0,,
47121,2010,125.0,,
47121,2011,141.3,,
47121,2012,47.3,,
47121,2014,167.7,57.0,
47121,2015,130.0,60.6,
47121,2016,50.0,,
47121,2017,150.0,,
47121,2019,150.7,40.1,
47123,2000,95.0,28.0,52.0
47123,2001,113.0,37.0,48.0
47123,2002,93.0,27.0,47.0
47123,2003,111.0,40.0,32.0
47123,2004,122.0,39.0,36.0
47123,2005,118.0,30.0,48.0
47123,2006,117.0,44.0,55.0
47123,2007,97.0,20.0,43.0
47123,2009,149.0,48.0,40.5
47123,2010,126.9,25.5,45.6
47123,2012,84.4,47.1,49.6
47123,2013,167.8,41.3,56.8
47123,2014,180.0,58.7,52.9
47123,2016,91.4,25.1,73.0
47123,2017,169.4,40.7,58.5
47123,2018,194.8,,60.7
47123,2019,161.7,33.3,62.6
47125,2000,100.0,28.0,56.0
47125,2001,153.0,41.0,62.0
47125,2002,124.0,38.0,60.0
47125,2003,141.0,46.0,60.0
47125,2004,158.0,46.0,52.0
47125,2005,134.0,40.0,59.0
47125,2006,146.0,44.0,68.0
47125,2007,105.0,13.0,37.0
47125,2009,168.0,44.5,
47125,2010,110.0,30.2,62.6
47125,2011,121.4,32.0,67.9
47125,2012,63.7,42.9,65.7
47125,2013,162.0,49.4,59.3
47125,2015,133.1,41.5,64.5
47125,2016,157.9,46.0,78.1
47125,2017,177.8,54.3,69.4
47125,2018,175.1,,67.3
47125,2019,188.0,46.5,77.1
47127,2000,115.0,,
47127,2001,120.0,35.0,
47127,2002,97.0,20.0,
47127,2003,125.0,43.0,
47127,2004,156.0,46.0,
47127,2005,137.0,35.0,
47127,2006,81.0,36.0,
47127,2007,87.0,16.0,
47131,2000,137.0,32.0,53.0
47131,2001,141.0,38.0,58.0
47131,2002,113.0,34.0,47.0
47131,2003,139.0,45.0,50.0
47131,2004,146.0,42.0,52.0
47131,2005,134.0,44.0,52.0
47131,2006,151.0,47.0,63.0
47131,2007,119.0,25.0,43.0
47131,2008,143.0,40.0,54.5
47131,2009,162.0,51.5,40.0
47131,2010,116.0,35.2,45.6
47131,2011,143.5,38.7,64.3
47131,2012,87.5,33.7,69.0
47131,2014,177.9,47.5,57.2
47131,2015,169.6,47.6,
47131,2016,161.3,47.2,67.2
47131,2017,179.2,52.7,75.0
47131,2018,172.3,48.9,64.2
47131,2019,185.5,50.8,64.1
47133,2000,113.0,33.0,
47133,2004,108.0,40.0,
47133,2005,106.0,,
47133,2007,98.0,,
47133,2009,130.0,,
47133,2010,113.3,48.0,
47133,2012,89.5,45.0,
47133,2013,180.0,40.7,
47133,2014,155.9,54.2,
47133,2015,141.1,58.1,
47133,2016,147.6,,
47133,2017,150.0,56.3,
47133,2018,147.0,53.9,
47133,2019,172.0,,
47135,2000,71.0,19.0,42.0
47135,2001,105.0,31.0,
47135,2002,81.0,26.0,
47135,2003,117.0,39.0,
47135,2004,127.0,40.0,
47135,2005,123.0,32.0,
47135,2006,105.0,35.0,
47135,2007,69.0,12.0,
47135,2008,75.0,,
47135,2009,102.0,44.0,
47135,2010,76.7,31.9,
47135,2011,107.3,35.5,
47135,2012,78.7,,
47135,2013,128.4,,
47135,2014,108.8,,
47135,2015,114.7,,
47135,2017,139.5,,
47137,2011,155.0,33.2,
47137,2013,165.0,,
47137,2017,167.1,,
47137,2018,176.0,,
47139,2000,105.0,27.0,47.0
47139,2001,105.0,31.0,41.0
47139,2002,86.0,27.0,44.0
47139,2003,110.0,44.0,41.0
47139,2004,120.0,42.0,41.0
47139,2005,121.0,41.0,40.0
47139,2006,114.0,33.0,49.0
47139,2007,75.0,17.0,41.0
47139,2009,140.0,,
47139,2010,94.4,23.7,
47139,2013,155.3,38.8,
47139,2014,126.0,50.8,64.2
47139,2018,145.0,,
47141,2001,99.0,,
47141,2002,80.0,,
47141,2003,93.0,,
47141,2004,100.0,,
47141,2005,100.0,,
47141,2006,92.0,,
47141,2008,130.0,,
47141,2017,170.0,54.0,
47143,2000,93.0,31.0,44.0
47143,2001,100.0,38.0,38.0
47143,2002,70.0,,32.0
47143,2003,84.0,,
47143,2004,95.0,,
47143,2005,136.0,31.0,
47143,2006,77.0,31.0,52.0
47143,2007,75.0,9.0,38.0
47143,2008,35.0,,
47143,2012,108.9,,
47143,2013,131.7,,
47147,2000,105.0,28.0,63.0
47147,2001,146.0,37.0,60.0
47147,2002,123.0,32.0,53.0
47147,2003,149.0,44.0,55.0
47147,2004,159.0,45.0,50.0
47147,2005,130.0,36.0,67.0
47147,2006,142.0,43.0,74.0
47147,2007,95.0,13.0,42.0
47147,2008,148.0,35.0,76.5
47147,2009,167.0,50.5,55.5
47147,2010,90.1,25.5,59.3
47147,2011,132.4,32.9,74.3
47147,2012,69.5,49.8,51.8
47147,2013,171.9,49.6,75.1
47147,2014,125.1,34.7,69.8
47147,2015,172.9,41.7,73.3
47147,2016,173.1,47.5,74.3
47147,2017,170.0,47.3,68.9
47147,2018,179.1,47.7,63.1
47147,2019,188.0,42.8,69.5
47149,2000,80.0,25.0,41.0
47149,2001,125.0,44.0,53.0
47149,2002,93.0,26.0,40.0
47149,2003,124.0,41.0,54.0
47149,2004,133.0,40.0,46.0
47149,2005,123.0,39.0,64.0
47149,2006,122.0,31.0,53.0
47149,2007,90.0,21.0,24.0
47149,2008,97.0,30.5,67.5
47149,2009,141.0,40.5,52.0
47149,2010,133.3,35.7,43.0
47149,2011,129.8,32.4,66.1
47149,2012,27.1,38.9,40.3
47149,2013,178.9,46.5,67.7
47149,2014,170.6,44.6,74.2
47149,2015,180.0,48.9,62.9
47149,2016,150.0,42.9,76.2
47149,2017,190.8,56.1,58.0
47149,2018,167.5,47.2,64.0
47149,2019,201.5,,
47153,2000,98.0,27.0,
47153,2001,115.0,37.0,
47153,2002,80.0,28.0,
47153,2003,106.0,34.0,
47153,2004,123.0,,38.0
47153,2005,140.0,34.0,
47153,2006,125.0,33.0,
47153,2007,80.0,,
47153,2009,117.0,,
47153,2010,111.0,,
47153,2011,98.6,,
47153,2012,75.6,,
47153,2013,144.3,,
47153,2016,107.5,35.8,
47153,2019,143.5,,
47155,2010,90.0,,
47157,2000,113.0,16.0,55.0
47157,2001,125.0,27.0,50.0
47157,2002,102.0,28.0,40.0
47157,2003,125.0,36.0,48.0
47157,2004,140.0,37.0,51.0
47157,2005,104.0,35.0,54.0
47157,2006,122.0,33.0,58.0
47157,2007,103.0,19.0,40.0
47157,2008,108.0,,
47157,2009,157.0,44.0,59.0
47157,2010,110.2,35.3,53.0
47157,2011,117.9,31.5,
47157,2012,124.8,33.9,58.8
47157,2013,145.6,,
47157,2016,150.0,,
47157,2018,158.0,,
47159,2000,125.0,,48.0
47159,2001,154.0,47.0,40.0
47159,2002,89.0,33.0,40.0
47159,2003,131.0,31.0,
47159,2004,145.0,48.0,
47159,2005,110.0,47.0,72.0
47159,2006,113.0,36.0,68.0
47159,2007,115.0,30.0,51.0
47159,2009,161.0,,
47159,2011,145.0,,
47159,2012,58.2,,
47159,2014,194.2,,78.3
47159,2018,176.5,,
47159,2019,165.5,48.5,
47161,2000,103.0,27.0,
47161,2001,96.0,33.0,
47161,2002,95.0,34.0,
47161,2003,114.0,37.0,
47161,2004,117.0,36.0,
47161,2005,130.0,42.0,
47161,2006,123.0,37.0,
47161,2007,78.0,18.0,
47161,2009,145.0,42.5,
47161,2010,114.7,28.4,
47161,2011,112.3,29.4,
47161,2012,79.7,,
47161,2013,170.9,42.9,
47161,2014,114.0,35.8,
47161,2017,152.4,,
47161,2018,154.5,,
47161,2019,164.0,,
47163,2002,83.0,,
47163,2004,118.0,,
47163,2005,137.0,,
47163,2006,122.0,,
47163,2007,100.0,,
47163,2009,111.0,,
47163,2011,100.0,,
47163,2012,113.3,,
47163,2014,157.4,,
47163,2015,156.9,,
47163,2017,132.9,,
47163,2018,140.0,,
47163,2019,144.0,,
47165,2000,90.0,30.0,51.0
47165,2001,126.0,38.0,58.0
47165,2002,105.0,32.0,51.0
47165,2003,140.0,37.0,50.0
47165,2004,141.0,38.0,45.0
47165,2005,90.0,36.0,48.0
47165,2006,120.0,39.0,54.0
47165,2007,91.0,13.0,43.0
47165,2008,132.0,,75.5
47165,2009,146.0,40.0,55.5
47165,2010,70.4,31.1,54.2
47165,2012,42.3,47.6,51.1
47165,2013,172.7,,65.1
47165,2014,147.4,44.3,64.7
47165,2015,179.6,43.2,62.5
47165,2016,168.6,48.0,67.6
47165,2017,186.7,54.2,65.9
47165,2018,176.1,,61.5
47165,2019,179.0,48.7,63.8
47167,2000,105.0,19.0,56.0
47167,2001,120.0,26.0,60.0
47167,2002,97.0,29.0,48.0
47167,2003,110.0,36.0,46.0
47167,2004,115.0,42.0,51.0
47167,2005,104.0,31.0,50.0
47167,2006,117.0,35.0,52.0
47167,2007,90.0,19.0,37.0
47167,2008,112.0,35.0,
47167,2009,146.0,45.0,54.0
47167,2010,124.1,34.3,46.0
47167,2011,126.4,31.3,
47167,2012,112.0,32.0,64.4
47167,2013,139.8,43.0,71.6
47167,2014,161.9,45.1,61.6
47167,2015,152.0,42.6,64.5
47167,2016,140.8,41.9,
47167,2017,168.8,48.5,56.1
47167,2018,158.0,42.3,58.4
47167,2019,172.5,45.6,52.9
47169,2000,95.0,28.0,
47169,2001,100.0,,
47169,2002,76.0,,
47169,2003,100.0,,
47169,2004,100.0,,
47169,2005,98.0,36.0,
47169,2006,104.0,42.0,
47169,2007,64.0,26.0,40.0
47169,2014,163.3,53.1,
47175,2010,70.0,,
47175,2011,145.0,,
47175,2014,154.7,,
47177,2000,109.0,35.0,50.0
47177,2001,123.0,45.0,48.0
47177,2002,79.0,25.0,43.0
47177,2003,134.0,43.0,43.0
47177,2004,143.0,46.0,49.0
47177,2005,133.0,45.0,48.0
47177,2006,76.0,36.0,57.0
47177,2007,90.0,17.0,27.0
47177,2009,142.0,40.0,43.0
47177,2010,108.3,28.8,45.3
47177,2011,139.4,26.1,60.5
47177,2012,73.6,40.4,
47177,2013,142.0,42.0,54.5
47177,2015,169.9,,60.0
47177,2016,162.2,43.9,69.2
47177,2017,189.9,55.4,55.2
47177,2018,180.0,,
47177,2019,180.5,48.4,
47179,2000,100.0,,
47179,2001,122.0,,
47179,2002,76.0,,
47179,2003,101.0,,
47179,2004,114.0,,
47179,2005,110.0,,
47179,2006,102.0,,
47179,2007,102.0,,
47179,2009,153.0,,
47179,2013,170.0,,54.3
47179,2014,153.7,38.8,
47179,2015,155.3,45.0,57.0
47179,2016,116.7,40.9,
47179,2017,130.0,,
47179,2018,142.0,,
47179,2019,164.6,,
47181,2000,94.0,23.0,
47181,2001,112.0,37.0,
47181,2002,85.0,23.0,
47181,2003,124.0,42.0,
47181,2004,120.0,32.0,
47181,2005,108.0,31.0,
47181,2006,76.0,29.0,
47181,2007,69.0,11.0,
47181,2009,102.0,41.0,
47181,2010,88.6,26.8,
47181,2011,100.4,28.7,
47181,2012,50.6,33.7,
47181,2013,122.1,,
47181,2014,150.0,45.6,
47181,2016,122.5,38.5,
47181,2017,158.6,50.3,
47181,2019,144.6,42.6,
47183,2000,117.0,27.0,58.0
47183,2001,141.0,36.0,59.0
47183,2002,117.0,35.0,49.0
47183,2003,134.0,45.0,52.0
47183,2004,143.0,39.0,46.0
47183,2005,136.0,42.0,53.0
47183,2006,146.0,43.0,65.0
47183,2007,114.0,19.0,41.0
47183,2008,117.0,27.5,55.5
47183,2009,153.0,49.0,41.5
47183,2010,112.2,23.8,51.0
47183,2011,129.0,32.2,63.9
47183,2012,62.5,32.5,72.3
47183,2013,154.1,49.0,75.1
47183,2014,162.5,46.0,55.7
47183,2015,156.2,48.2,63.0
47183,2016,138.7,43.6,65.9
47183,2017,166.6,52.5,67.0
47183,2018,163.8,44.2,66.3
47183,2019,173.5,51.5,62.6
47185,2000,130.0,36.0,44.0
47185,2001,117.0,46.0,56.0
47185,2002,80.0,36.0,
47185,2003,98.0,41.0,
47185,2004,133.0,44.0,
47185,2005,135.0,33.0,
47185,2006,110.0,33.0,
47185,2007,90.0,,
47185,2008,113.0,,
47185,2009,117.0,43.5,
47185,2010,108.3,34.1,
47185,2012,73.3,48.8,45.6
47185,2013,153.2,48.8,52.0
47185,2014,152.9,56.6,
47185,2015,175.0,56.0,
47185,2016,156.5,51.1,
47185,2017,187.0,59.2,
47185,2018,196.8,50.6,
47185,2019,174.4,51.4,
47187,2000,91.0,25.0,45.0
47187,2001,132.0,34.0,45.0
47187,2002,96.0,30.0,41.0
47187,2003,125.0,40.0,40.0
47187,2004,155.0,40.0,41.0
47187,2005,137.0,41.0,46.0
47187,2006,112.0,38.0,48.0
47187,2007,85.0,14.0,40.0
47187,2008,120.0,33.0,
47187,2009,164.0,45.5,
47187,2010,91.3,31.1,43.2
47187,2012,33.3,37.1,
47187,2014,163.2,43.2,
47187,2017,186.4,51.5,
47189,2000,92.0,26.0,
47189,2003,118.0,43.0,
47189,2005,139.0,43.0,46.0
47189,2006,121.0,31.0,42.0
47189,2007,110.0,18.0,30.0
47189,2010,73.6,32.2,
47189,2011,78.6,29.4,49.7
47189,2013,155.0,49.1,
47189,2016,146.7,46.6,
47189,2017,145.9,48.5,
47189,2018,161.0,49.1,
48011,2007,192.0,,41.0
48011,2013,188.7,,8.6
48011,2014,177.9,,13.8
48011,2015,193.2,,25.3
48011,2016,176.3,,25.9
48011,2017,150.9,,30.0
48013,2000,94.2,,14.0
48013,2001,93.9,,26.0
48013,2002,72.7,,21.2
48013,2003,83.6,,27.0
48013,2004,92.6,,17.6
48013,2005,95.5,,21.3
48013,2007,93.0,,21.0
48013,2012,74.8,,36.8
48013,2013,83.9,,
48013,2014,87.7,,
48013,2015,60.9,,23.9
48013,2018,90.7,,
48015,2000,100.0,,
48015,2001,91.0,,
48015,2002,72.9,,
48015,2003,46.1,,
48015,2004,89.3,,
48015,2005,78.7,,
48015,2006,119.0,,
48015,2007,93.0,,
48015,2010,86.7,,
48015,2011,19.5,,
48015,2012,108.0,,
48015,2013,91.2,,
48015,2014,105.6,,
48015,2018,68.5,,
48015,2019,127.3,,
48017,2000,180.0,33.9,20.9
48017,2001,142.2,,37.8
48017,2002,174.5,,13.6
48017,2003,165.3,40.3,34.9
48017,2004,180.5,,31.8
48017,2005,224.1,,25.1
48017,2006,166.0,,22.0
48017,2009,185.6,,22.5
48017,2014,150.5,,21.4
48017,2016,57.1,,24.5
48021,2000,72.1,,
48021,2001,66.4,,
48021,2002,46.7,,20.0
48021,2003,40.0,,25.0
48021,2004,109.4,,24.0
48021,2005,80.8,,
48021,2006,57.0,,
48021,2007,101.0,,
48021,2014,86.6,,
48025,2000,67.0,,
48025,2001,44.8,,30.0
48025,2002,34.3,,9.0
48025,2003,36.4,,21.9
48025,2004,86.2,,22.7
48025,2005,66.0,,24.2
48025,2006,71.0,,40.0
48025,2007,101.0,,
48025,2008,49.0,,20.0
48025,2009,24.2,,
48025,2010,92.8,,
48025,2011,39.8,,
48025,2012,52.9,,
48025,2014,55.6,,
48025,2015,84.3,,
48025,2016,89.1,,
48025,2017,93.6,,
48025,2018,67.7,,
48025,2019,87.3,,
48027,2000,92.0,,36.8
48027,2001,74.5,,37.7
48027,2002,68.9,,33.4
48027,2003,70.1,,38.3
48027,2004,91.6,,40.9
48027,2005,64.0,,31.9
48027,2006,83.0,,32.0
48027,2007,87.0,,37.0
48027,2008,63.0,,45.0
48027,2009,52.5,,26.5
48027,2010,79.6,,49.3
48027,2011,33.0,,26.0
48027,2012,81.2,,49.2
48027,2013,94.6,,45.2
48027,2014,113.2,,52.2
48027,2015,63.2,,44.4
48027,2016,60.6,,25.9
48027,2017,103.5,,32.1
48027,2018,56.4,,47.9
48027,2019,105.8,,47.9
48029,2000,71.6,,21.8
48029,2001,70.1,,38.7
48029,2002,65.6,,21.1
48029,2003,55.7,,26.9
48029,2004,90.4,,32.7
48029,2005,77.4,,31.3
48029,2006,78.0,,20.0
48029,2007,100.0,,32.0
48029,2008,61.0,,25.0
48029,2009,51.0,,37.5
48029,2010,86.6,,39.1
48029,2011,61.3,,20.3
48029,2012,83.3,,46.5
48029,2013,87.2,,30.1
48029,2014,69.9,,31.5
48029,2015,100.6,,28.5
48029,2016,96.4,,37.1
48029,2017,91.7,,28.4
48029,2018,68.2,,
48029,2019,102.4,,45.4
48035,2002,142.3,,21.6
48035,2003,104.7,,25.4
48035,2005,57.3,,30.0
48035,2010,35.0,,29.0
48037,2000,111.6,22.4,37.0
48037,2001,108.9,20.0,34.3
48037,2002,99.1,19.7,44.5
48037,2003,105.0,25.1,46.5
48037,2004,114.6,39.4,40.4
48037,2005,88.0,23.7,44.0
48037,2006,110.0,25.0,36.0
48037,2007,128.0,37.0,
48039,2000,134.7,19.4,
48039,2001,100.0,32.5,42.9
48039,2002,29.6,25.7,23.1
48039,2003,67.6,42.7,
48039,2004,96.2,33.8,44.6
48039,2005,98.5,21.3,
48039,2006,75.0,31.0,
48039,2011,43.0,,
48039,2012,118.8,,
48039,2016,84.1,32.7,
48041,2000,98.1,22.2,36.7
48041,2001,118.4,,
48041,2002,99.8,22.2,
48041,2003,88.1,,
48041,2004,114.7,,
48041,2005,93.7,,
48041,2006,91.0,,
48041,2007,147.0,,
48041,2009,66.3,,
48041,2010,123.3,,
48045,2004,183.9,,20.6
48045,2005,105.9,,26.3
48045,2006,189.0,,14.0
48045,2007,135.0,,33.0
48045,2009,111.7,,16.0
48045,2010,119.4,,28.0
48045,2015,108.1,,17.8
48045,2016,93.9,,16.1
48045,2017,176.5,,22.6
48047,2000,76.2,,
48051,2000,110.4,24.8,21.7
48051,2001,100.7,27.0,36.0
48051,2002,91.9,38.1,27.5
48051,2003,82.6,,43.3
48051,2004,124.3,29.3,35.0
48051,2005,95.5,41.1,31.8
48051,2006,113.0,30.0,42.0
48051,2007,149.0,47.0,
48051,2008,94.0,,67.5
48051,2009,70.7,,
48051,2010,114.9,,
48051,2012,102.9,,
48051,2013,92.2,,
48051,2015,96.1,,
48051,2016,104.3,,
48051,2017,124.7,,
48051,2018,95.5,,
48051,2019,82.7,,
48055,2000,87.2,,0.0
48055,2001,78.9,,38.8
48055,2002,38.2,,17.1
48055,2003,28.5,,27.1
48055,2004,100.3,,38.6
48055,2005,69.6,,15.6
48055,2006,30.0,,30.0
48055,2007,91.0,,
48055,2010,104.4,,38.8
48055,2011,15.9,,22.0
48055,2012,96.9,,
48055,2013,74.2,,17.6
48055,2014,91.1,,
48055,2015,111.9,,
48055,2016,99.0,,30.0
48055,2017,98.7,,
48055,2018,64.4,,
48055,2019,113.2,,
48057,2000,100.4,29.0,
48057,2001,100.0,23.0,0.0
48057,2002,56.1,19.1,
48057,2003,65.4,22.6,
48057,2004,95.0,37.1,
48057,2005,118.5,22.2,
48057,2006,85.0,22.0,
48057,2007,87.0,21.0,
48057,2008,76.0,,
48057,2009,44.2,13.5,
48057,2010,109.5,41.1,
48057,2011,51.7,,
48057,2012,73.7,,
48057,2013,88.3,,
48057,2014,77.8,,
48057,2015,72.5,,
48057,2016,119.2,16.9,
48057,2017,115.6,,
48057,2018,88.8,,
48057,2019,114.1,,
48061,2000,93.3,,
48061,2001,58.8,,
48061,2002,77.3,,
48061,2003,92.3,,
48061,2004,142.7,,
48061,2005,95.7,,
48061,2006,79.0,42.0,
48061,2007,117.0,,
48061,2008,70.0,,
48061,2014,112.9,,
48061,2015,97.7,,
48061,2018,95.0,,
48061,2019,80.6,,
48063,2002,86.7,,
48063,2003,95.0,,
48063,2004,142.3,,
48065,2000,165.3,35.5,17.5
48065,2001,155.8,37.3,39.7
48065,2002,180.8,43.8,15.8
48065,2003,187.5,36.5,26.5
48065,2004,186.5,32.7,27.9
48065,2005,187.9,48.3,34.0
48065,2006,171.0,39.0,16.0
48065,2007,217.0,,46.0
48065,2008,182.0,,19.0
48065,2009,180.9,29.5,23.5
48065,2010,209.6,35.6,39.5
48065,2011,114.5,17.3,18.6
48065,2012,181.4,,29.7
48065,2013,204.7,,17.8
48065,2015,204.6,,28.9
48065,2016,168.5,,26.6
48065,2017,187.8,,31.1
48065,2019,177.3,,34.2
48069,2000,172.0,40.5,33.0
48069,2001,179.2,29.9,41.8
48069,2002,218.0,47.0,41.5
48069,2003,204.6,30.7,54.4
48069,2004,201.5,39.8,46.1
48069,2005,205.4,,42.6
48069,2006,203.0,,38.0
48069,2007,213.0,,45.0
48069,2008,208.0,,45.5
48069,2009,198.6,,49.0
48069,2010,223.3,,35.6
48069,2011,141.6,,25.9
48069,2012,196.0,,
48069,2013,216.7,,
48069,2014,218.1,,
48069,2015,205.7,,33.2
48069,2017,207.4,,
48071,2000,49.3,19.9,28.0
48071,2002,90.0,25.0,20.0
48079,2005,198.5,,19.9
48079,2014,120.0,,
48079,2015,115.2,,24.7
48079,2017,101.6,,12.5
48083,2017,100.5,,17.0
48083,2019,63.2,,22.6
48085,2000,100.4,16.7,42.8
48085,2001,70.9,11.9,37.5
48085,2002,83.7,15.8,46.1
48085,2003,116.1,,44.7
48085,2004,98.7,26.4,45.2
48085,2005,60.4,12.0,40.4
48085,2006,43.0,5.0,31.0
48085,2007,110.0,,31.0
48085,2008,49.0,,51.5
48085,2010,58.0,,
48085,2011,59.4,,50.0
48085,2012,87.3,,64.6
48085,2013,91.0,,69.9
48085,2014,120.8,,63.3
48085,2015,38.8,,42.2
48085,2016,75.0,,48.9
48085,2017,110.6,,36.1
48085,2018,62.3,,54.3
48085,2019,90.4,,
48089,2000,102.0,20.0,
48089,2001,103.4,20.0,
48089,2002,81.2,31.7,
48089,2003,68.8,26.7,25.7
48089,2004,83.2,27.9,28.8
48089,2005,114.2,35.6,
48089,2006,100.0,,
48089,2007,114.0,,
48089,2008,68.0,,
48089,2009,48.5,14.5,
48089,2010,102.8,,
48089,2011,78.7,,
48089,2012,81.2,,24.3
48089,2013,82.7,,38.2
48089,2014,115.9,33.2,
48089,2015,115.4,,
48089,2016,95.5,,
48089,2017,108.3,,
48089,2018,102.2,,
48089,2019,143.1,,
48091,2001,68.5,,
48091,2002,51.5,,
48091,2003,40.0,,
48091,2004,86.2,,
48091,2006,58.0,,
48093,2000,116.3,,22.0
48093,2001,56.7,,29.0
48093,2002,58.0,,32.9
48093,2003,141.2,,32.2
48093,2004,45.4,,53.0
48093,2006,165.0,,46.0
48095,2000,95.0,,23.3
48095,2016,92.3,,31.9
48095,2019,116.7,,33.0
48097,2000,90.0,25.0,44.4
48097,2001,61.0,20.0,33.8
48097,2002,100.0,,45.2
48097,2003,95.7,,40.4
48097,2004,104.0,,44.8
48097,2005,60.3,21.8,31.3
48097,2006,45.0,,33.0
48097,2007,121.0,,43.0
48097,2010,70.7,27.1,36.5
48097,2012,98.3,,57.0
48097,2014,75.0,,42.4
48097,2015,64.4,,26.8
48097,2019,118.5,,46.3
48099,2000,88.1,,24.1
48099,2001,40.0,,40.0
48099,2002,47.9,,35.6
48099,2003,89.6,,34.2
48099,2004,83.7,,39.5
48099,2005,58.5,,29.9
48099,2006,45.0,,24.0
48099,2007,72.0,,30.0
48099,2008,42.0,,38.0
48099,2009,35.2,,12.5
48099,2011,54.1,,24.0
48099,2012,69.4,,44.7
48099,2014,101.7,,33.8
48107,2001,140.0,,16.6
48107,2002,100.0,,11.9
48107,2009,170.0,,13.5
48107,2014,145.5,,
48107,2016,104.7,,16.8
48111,2000,166.2,,41.1
48111,2001,189.3,40.0,50.7
48111,2002,196.1,40.0,50.2
48111,2003,194.7,,39.1
48111,2004,221.9,42.6,39.9
48111,2005,177.5,,48.7
48111,2006,182.0,51.0,34.0
48111,2007,197.0,,50.0
48111,2008,175.0,,38.5
48111,2009,198.6,,36.0
48111,2010,205.1,,41.3
48111,2011,120.0,,37.7
48111,2012,178.0,,38.2
48111,2014,223.7,,54.1
48111,2015,213.7,,48.2
48111,2016,198.4,,49.6
48111,2017,207.6,,57.7
48111,2018,176.9,,48.0
48113,2000,80.7,19.0,42.4
48113,2001,40.0,23.5,37.1
48113,2002,76.3,25.0,42.3
48113,2003,98.4,38.7,38.3
48113,2004,86.0,49.1,42.2
48113,2005,44.5,30.0,36.4
48113,2006,50.0,7.0,34.0
48113,2009,95.4,24.0,28.0
48117,2000,166.1,33.6,22.6
48117,2001,128.1,31.3,40.6
48117,2002,174.9,33.3,27.3
48117,2003,166.7,24.2,18.8
48117,2004,188.4,45.5,32.0
48117,2005,159.9,43.5,36.0
48117,2006,162.0,51.0,27.0
48117,2007,196.0,,41.0
48117,2008,178.0,,27.0
48117,2009,180.8,,22.0
48117,2010,202.2,,30.9
48117,2011,105.1,,18.9
48117,2012,151.1,,35.6
48117,2013,198.5,,16.8
48117,2014,209.3,,41.7
48117,2015,163.7,,36.2
48117,2016,165.0,,40.7
48117,2017,203.3,,28.2
48117,2019,169.7,,40.3
48119,2000,101.4,15.0,47.3
48119,2001,90.0,22.1,42.9
48119,2002,74.5,18.2,49.1
48119,2003,101.3,22.0,32.0
48119,2004,96.8,25.4,52.3
48119,2005,76.2,19.2,56.2
48119,2006,65.0,12.0,48.0
48119,2018,70.8,21.3,53.3
48121,2000,127.1,,33.5
48121,2002,76.2,,31.3
48121,2003,74.5,,29.7
48121,2004,79.8,,29.7
48121,2005,38.9,12.0,31.7
48121,2006,27.0,,15.0
48121,2012,36.4,,30.0
48121,2013,52.2,,41.0
48121,2014,78.3,,37.6
48121,2018,42.7,,39.4
48123,2000,110.9,,
48123,2001,82.4,,
48123,2002,43.4,,
48123,2003,50.6,,30.0
48123,2004,77.3,,31.8
48123,2005,76.9,,27.0
48123,2006,29.0,,
48123,2007,107.0,,29.0
48123,2008,42.0,,24.0
48123,2009,19.3,,
48123,2010,101.7,,
48123,2011,29.6,,
48123,2012,80.8,,
48123,2013,68.0,,
48123,2014,81.8,,38.0
48123,2015,56.0,,
48123,2018,60.5,,
48127,2003,87.5,,
48129,2000,130.8,,24.8
48129,2002,85.6,,29.8
